mismatch_location,s2id,lat,lon,label,sublabel,iso3,distance_from_shore_m,label_source,drift_radius,total_visits,unique_total_ssvid,unique_active_ssvid,active_ssvid_days,unique_stationary_ssvid,stationary_ssvid_days,stationary_fishing_ssvid_days,unique_stationary_fishing_ssvid,top_destination,dock,source
Only in scratch_amanda,00b902bb,-20.798590908715,-40.64737573749707,ANCHIETA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,00b902b3,-20.80837152841105,-40.647375737497065,ANCHIETA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,00b902b1,-20.80348118845538,-40.647375737497065,ANCHIETA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,00b902b7,-20.802034378012436,-40.65245120200032,ANCHIETA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,00b91d4d,-20.81326192846818,-40.647375737497065,ANCHIETA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,00b902cd,-20.804030111880294,-40.6626007975766,ANCHIETA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,00b902bf,-20.792254435166853,-40.65245120200032,ANCHIETA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,00b902c5,-20.794251161003004,-40.6626007975766,ANCHIETA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,91067fef,-11.767741183429338,-77.17775907856662,ANCON,,PER,0.0,anchorage_overrides,,,,,,0,,,0,,,PER
Only in scratch_amanda,91067fe5,-11.7652303030303,-77.18845848484848,ANCON,,PER,0.0,anchorage_overrides,,,,,,0,,,0,,,PER
Only in scratch_amanda,96183bbf,-41.48694444444445,-72.96388888888889,ANGELMO,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,009cff11,-23.191995762739488,-44.34966832314964,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c495b,-22.93976347733086,-44.31655886729741,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4c7d,-22.943680156995818,-44.359123921590594,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4c7b,-22.945339649716928,-44.35439635829147,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4e69,-23.00435548319462,-44.30709477736588,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4ea9,-22.95695567152364,-44.321290204758704,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009cff6b,-23.184244762928714,-44.34493981618568,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4bf1,-22.937841943798492,-44.33548138687405,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4bfb,-22.939500566691255,-44.330751464567875,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009cff5b,-23.178164821157317,-44.33548138687405,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009cff15,-23.188956835242628,-44.34493981618568,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009cff6f,-23.177860332696667,-44.34966832314964,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4dfd,-23.01655882873334,-44.32602107052247,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4949,-22.94779344895813,-44.30709477736588,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4ea5,-22.963327974768813,-44.3165588672974,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4c01,-22.95058389837887,-44.32602107052247,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4ddf,-23.002421076751713,-44.32602107052247,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4b8b,-22.939235947356497,-44.34493981618568,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4ecd,-22.960538389924377,-44.29762880089561,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4ea7,-22.961668340511764,-44.321290204758704,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4ec9,-22.96359305697542,-44.302362024937565,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009cff65,-23.17314854688724,-44.34966832314964,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4e77,-22.999370287800204,-44.321290204758704,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009cff3f,-23.190629713562924,-44.340210837420216,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4955,-22.947530384280384,-44.321290204758704,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4eb1,-22.96027439565876,-44.31182705815948,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4951,-22.944476342745585,-44.3165588672974,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4953,-22.949189225298387,-44.31655886729741,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4c75,-22.943947259929885,-44.34493981618568,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009cff13,-23.187283940724136,-44.34966832314964,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4eb5,-22.957220288906136,-44.30709477736588,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4e67,-22.999641890851777,-44.30709477736588,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4b8f,-22.93286598338765,-44.34966832314964,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4959,-22.938105165358586,-44.321290204758704,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4b8d,-22.93452465208304,-44.34493981618568,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4e1b,-23.021547238425175,-44.31182705815948,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4eab,-22.95224301941264,-44.321290204758704,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4eaf,-22.95861504141163,-44.31655886729741,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009cff43,-23.18120505642003,-44.340210837420216,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4bf5,-22.940894865440164,-44.340210837420216,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4ead,-22.953902124887605,-44.3165588672974,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009cff71,-23.176187946657645,-44.35439635829146,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4c79,-22.94062884900859,-44.35439635829147,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4de1,-23.007133644975777,-44.32602107052247,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4e07,-23.018221647800768,-44.321290204758704,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4957,-22.94281776622849,-44.321290204758704,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4933,-22.95582443269032,-44.297628800895616,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4ecb,-22.95887934732218,-44.302362024937565,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4b91,-22.928154970169956,-44.34966832314964,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009cff6d,-23.18257213067608,-44.34966832314964,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4937,-22.94945197852611,-44.302362024937565,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c494b,-22.952506860457863,-44.30709477736588,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4b89,-22.937577014050703,-44.34966832314964,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4e41,-23.01073105530165,-44.302362024937565,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c495f,-22.93339258177231,-44.321290204758704,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4be3,-22.936446837882343,-44.32602107052247,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009cff69,-23.179532702638845,-44.34493981618568,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4e43,-23.006017183210695,-44.302362024937565,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4c0b,-22.94560644256183,-44.340210837420216,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4eb3,-22.95556121474002,-44.31182705815947,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4be5,-22.934788494965797,-44.330751464567875,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4e0b,-23.00879593628136,-44.321290204758704,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4bf3,-22.936183305574534,-44.340210837420216,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4c71,-22.946999127306754,-44.34966832314964,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4e71,-23.00103203542551,-44.3165588672974,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4c73,-22.94865858970165,-44.34493981618568,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4de3,-23.011846229003513,-44.32602107052247,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4e75,-23.00408310411021,-44.321290204758704,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4bff,-22.945871527721867,-44.32602107052247,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4e17,-23.018496354799403,-44.30709477736588,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4e6f,-23.002693767244928,-44.31182705815947,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4b93,-22.929813374211072,-44.34493981618568,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c494d,-22.950848050712125,-44.31182705815947,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4935,-22.95416565447185,-44.302362024937565,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4eb9,-22.96664719624165,-44.30709477736588,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009cff17,-23.19366891947926,-44.34493981618568,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4bed,-22.93147176306651,-44.340210837420216,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4eb7,-22.96193373420128,-44.30709477736588,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4c63,-22.94839071037367,-44.359123921590594,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4c65,-22.950050467609923,-44.35439635829147,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4e73,-23.00574511570833,-44.3165588672974,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4e6d,-23.007407111482177,-44.31182705815947,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009cff5d,-23.176492745919163,-44.340210837420216,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009cff0f,-23.190322589847096,-44.35439635829147,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4e3f,-23.015444943077327,-44.302362024937565,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4c77,-22.942288062057592,-44.34966832314964,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4bef,-22.93313013667263,-44.33548138687405,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4ebb,-22.964987593366697,-44.31182705815947,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4e15,-23.01378271527005,-44.30709477736588,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009cff41,-23.185917379001737,-44.340210837420216,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4be1,-22.931734518903053,-44.32602107052248,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009cff67,-23.17482065447441,-44.34493981618568,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4e09,-23.013508784212068,-44.321290204758704,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4bfd,-22.941159174189153,-44.32602107052248,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4e6b,-23.009069091367913,-44.30709477736588,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,009c4e65,-22.997980438882227,-44.31182705815948,ANGRA DOS REIS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,9618bb67,-42.32919444444445,-73.24972222222222,ANIHUE,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,966a7f77,-38.09628055555556,-73.44961944444445,ANTIQUINA,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,92ad361d,-1.5176591400024786,-45.086341887071,APICUM-ACU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ad3607,-1.5139333295735191,-45.07699980576962,APICUM-ACU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ad3603,-1.5175358315088212,-45.08167060939888,APICUM-ACU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ad360f,-1.5105772664673889,-45.08167060939888,APICUM-ACU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ad35ff,-1.5172892217813496,-45.072329476199265,APICUM-ACU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ad360b,-1.5069761125802743,-45.07699980576962,APICUM-ACU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ad360d,-1.5070985713699083,-45.08167060939888,APICUM-ACU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ad3605,-1.5140563531901847,-45.08167060939888,APICUM-ACU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ad3609,-1.5104545252792296,-45.07699980576962,APICUM-ACU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ad3611,-1.5107000100631052,-45.086341887071,APICUM-ACU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ad4a03,-1.524248223085404,-45.07232947619926,APICUM-ACU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ad361b,-1.514179379219884,-45.086341887071,APICUM-ACU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ad4a01,-1.5207685266949194,-45.072329476199265,APICUM-ACU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ad3601,-1.5174125254336737,-45.07699980576962,APICUM-ACU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ad35fd,-1.5138103083741907,-45.07232947619926,APICUM-ACU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ad49e3,-1.521139292381387,-45.08634188707099,APICUM-ACU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ad49fb,-1.5244959628156227,-45.08167060939888,APICUM-ACU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ad49ff,-1.5208921128302073,-45.07699980576962,APICUM-ACU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ad35e3,-1.510331786502923,-45.07232947619926,APICUM-ACU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ad49f9,-1.5243720917336157,-45.076999805769624,APICUM-ACU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ad49fd,-1.5210157013938044,-45.08167060939888,APICUM-ACU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ad49e5,-1.5246198363270913,-45.086341887071,APICUM-ACU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab35f,-10.900016960025711,-37.04271746466304,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab389,-10.93300557400881,-37.04271746466304,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab39d,-10.922071354091324,-37.053450799139576,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab4a3,-10.901521159952429,-37.03198254520552,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab373,-10.911893810603749,-37.058816871792374,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab37f,-10.91886586568778,-37.04271746466304,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab49d,-10.910193574892402,-37.037350203013375,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab39b,-10.926783971648568,-37.05345079913957,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab47d,-10.925086105950934,-37.03198254520552,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab36d,-10.907182367732943,-37.058816871792374,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab485,-10.915659261815277,-37.03198254520552,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab357,-10.89059423986398,-37.04271746466304,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab365,-10.90868805456638,-37.04808433006743,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab383,-10.922825104627348,-37.04808433006744,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab359,-10.895305455473853,-37.04271746466304,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab47b,-10.929799960591753,-37.03198254520552,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab363,-10.909440835562398,-37.04271746466304,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab35d,-10.89926479760487,-37.04808433006744,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab47f,-10.92433248059636,-37.037350203013375,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab341,-10.897760348043873,-37.058816871792374,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab385,-10.927538031486058,-37.04808433006744,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab371,-10.91264698414048,-37.05345079913957,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab387,-10.928292049615234,-37.04271746466304,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab38f,-10.93225124660003,-37.04808433006743,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab481,-10.919619223546528,-37.037350203013375,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab499,-10.906233571863494,-37.03198254520552,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab34f,-10.889091110638248,-37.05345079913957,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab483,-10.914906254945755,-37.037350203013375,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab4a1,-10.900769080821275,-37.037350203013375,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab38b,-10.937719386557742,-37.04271746466304,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab367,-10.903976281712186,-37.04808433006744,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab36b,-10.902471213513572,-37.058816871792374,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab49b,-10.91094627251722,-37.03198254520552,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab361,-10.904728753421317,-37.04271746466304,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab343,-10.89851259359788,-37.05345079913957,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab377,-10.917359024889183,-37.05345079913956,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab347,-10.893049771422046,-37.058816871792374,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab4a7,-10.896057267000105,-37.037350203013375,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab4a5,-10.896809036882324,-37.03198254520552,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab38d,-10.936964749870874,-37.04808433006744,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,071ab479,-10.929046025996875,-37.037350203013375,ARACAJU,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
