iso3,label,sublabel,latitude,longitude
IDN,Muara Kubu,,-0.0989800021052,109.202911377
IDN,Muara Reja,,-6.85168981552,109.119987488
IDN,Padanarang,,-7.7292599678,109.019721985
IDN,Pangaradan,,-6.8284702301,108.889671326
IDN,Panyaungan,,-6.92555999756,106.228797913
IDN,Pasar Lama,,-4.80013990402,103.347671509
IDN,Pasar Wajo,,-5.52601003647,122.853668213
IDN,Pasir Baru,,-0.564490020275,100.088653564
IDN,Pekalongan,,-6.85881996155,109.692428589
IDN,Pulau Baai,,-3.90253996849,102.305908203
IDN,Pulau Gebe,,-0.198960006237,129.572067261
IDN,Pulo Manuk,,-6.96837997437,106.265647888
IDN,Pulolampes,,-6.83957004547,108.947776794
IDN,Rasau Jaya,,-0.271409988403,109.358398438
IDN,Rawa Jarit,,-7.63724994659,109.11479187
IDN,Sambaliung,,2.17876005173,117.504188538
IDN,Sepok Laut,,-0.217079997063,109.082046509
IDN,Soro Kempo,,-8.55105018616,118.227043152
IDN,Suka Karya,,2.48618006706,96.3744888306
IDN,Sukanegara,,-6.31705999374,105.837432861
IDN,Sumberrejo,,-8.27056026459,111.403907776
IDN,Sungailiat,,-1.86394000053,106.125152588
IDN,Tambakrejo,,-8.31645011902,112.145111084
IDN,Tambaksari,,-5.9939699173,107.16973114
IDN,Tasik Rejo,,-6.84105014801,109.593673706
IDN,Tegineneng,,-5.60981988907,104.796066284
IDN,Teluk Suak,,0.79154998064,108.860267639
IDN,Tolinggula,,1.01162004471,122.224098206
IDN,Wanggarasi,,0.539080023766,121.662437439
IDN,Waru Duwur,,-6.77534008026,108.611183167
IDN,Watukarung,,-8.23639965057,110.977752686
IDN,Alue Ambang,,4.44683980942,95.8082275391
IDN,Alue Naga I,,5.59862995148,95.3476028442
IDN,Alue Rambot,,4.20802021027,96.052482605
IDN,Amagarapati,,-8.33858966827,122.993179321
IDN,Arung Parak,,1.60196995735,109.158821106
IDN,Asem Doyong,,-6.85291004181,109.414741516
IDN,Babah Lueng,,3.8441400528,96.3936462402
IDN,Babah Nipah,,4.85727977753,95.4135818481
IDN,Babulu Laut,,-1.52406001091,116.532081604
IDN,Bagan Kuala,,3.50420999527,99.2375335693
IDN,Bakau Besar,,0.294180005789,109.036727905
IDN,Bakau Kecil,,0.304690003395,109.008041382
IDN,Balong Dowo,,-7.49866008759,112.722831726
IDN,Banjarmasin,,-3.32024002075,114.561851501
IDN,Batu Kalang,,-1.25734996796,100.468711853
IDN,Batu Nampar,,-8.85101985931,116.408302307
IDN,Batununggul,,-8.67562961578,115.569137573
IDN,Betahwalang,,-6.81251001358,110.586372375
IDN,Bone - Bone,,-2.67865991592,120.602592468
IDN,Bonebobakal,,-0.906310021877,123.137306213
