s2id,latitude,longitude,label,sublabel,iso3
904970db,-5.756449205660799,-81.02258028378162,BAYOVAR,,PER
9105cdad,-11.997487596698022,-77.14192740483765,Callao,,PER
9105cdab,-11.99697549207563,-77.14417230841198,Callao,,PER
9104336b,-12.028070504045175,-77.21955501035916,Callao,,PER
910432dd,-11.996536649553065,-77.21446775928459,Callao,,PER
910432d9,-12.001512990582038,-77.20873766334178,Callao,,PER
910432df,-12.001998163687627,-77.21461528385541,Callao,,PER
910432db,-11.995837925209369,-77.2087892096156,Callao,,PER
911064a5,-13.792601095496595,-76.25497953616058,PISCO,,PER
911064bd,-13.787483421929553,-76.25186263436129,PISCO,,PER
911064a3,-13.792318504907291,-76.25224207567868,PISCO,,PER
91ab9a3d,-9.25588888889,-78.4981111111,Samanco,,PER
91074bd1,-10.685183600623462,-77.84400320505365,PARAMONGA,,PER
91406f7b,-16.405199,-73.219152,La Planchada,,PER
904ce3af,-6.93375,-79.8663333333,Muelle de Etén,,PER
9049e0d7,-5.073297644170233,-81.12222281602085,Paita,,PER
9105ccd7,-12.005959296167081,-77.18596331506966,Callao,,PER
9105ccd5,-12.005663136752569,-77.19184313779732,Callao,,PER
9105ccd3,-12.012103641314358,-77.1916325859439,Callao,,PER
9105ccd1,-12.012111677320332,-77.18595140303391,Callao,,PER
91ab819f,-9.078702947267404,-78.61433628161156,Chimbote,,PER
91ab8175,-9.077621374723584,-78.61135441818739,Chimbote,,PER
91ab83f3,-9.116134922087086,-78.57295311301365,Chimbote,,PER
91ab838b,-9.122759627420509,-78.56877556812096,Chimbote,,PER
91ab838d,-9.122692075962991,-78.57378249415862,Chimbote,,PER
91ab83f5,-9.116581575888025,-78.5703541617595,Chimbote,,PER
914467e9,-17.503101393020877,-71.36680576397384,TABLONES,,PER
9105cb6d,-12.065193578660448,-77.16310412966365,Callao,,PER
9105cb81,-12.049496840825025,-77.14529683780937,Callao,,PER
9105cb79,-12.053737790397747,-77.14997200314602,Callao,,PER
9105cb83,-12.05292244680533,-77.14604297593158,Callao,,PER
9105cb7f,-12.051241161971015,-77.15108978275704,Callao,,PER
910432d3,-11.995799416305458,-77.19730288985,Callao,,PER
910432d5,-12.001316449124245,-77.19762025394512,Callao,,PER
910432d7,-12.001140065885238,-77.20299078498813,Callao,,PER
910432d1,-11.995962664223823,-77.20299053435427,Callao,,PER
9105bb99,-12.25277700314764,-76.93909016039494,CONCHAN,,PER
90364449,-4.568456386276052,-81.28848628439124,TALARA,,PER
9036444b,-4.569004111800618,-81.29249160428648,TALARA,,PER
9049e133,-5.080996947995299,-81.10725553750845,Paita,,PER
9052aa39,-7.684664916356712,-79.4497278666473,Malabrigo,,PER
9052aa47,-7.684892120371877,-79.44624248490561,Malabrigo,,PER
9049e6d3,-5.0821615273436445,-81.10876103622587,Paita,,PER
9049e12d,-5.081085125105649,-81.10912586869384,Paita,,PER
9049e6cd,-5.08270027030124,-81.10804858337282,Paita,,PER
91ad18af,-8.236211838939337,-79.01066086319234,SALAVERRY,,PER
910726a9,-10.999958674909077,-77.66050181453362,Vegeta,,PER
91072403,-10.997018473039276,-77.66088367954683,Vegeta,,PER
91072401,-10.99743579043926,-77.65796044035092,Vegeta,,PER
910726ab,-11.00006338470425,-77.65791206639894,Vegeta,,PER
9036443f,-4.572252753718722,-81.27621728720662,Talara,,PER
90364439,-4.574391992581083,-81.28168648654388,Talara,,PER
911064d3,-13.76749620127767,-76.26563752885461,PISCO,,PER
911064bf,-13.783132186429812,-76.25192679605503,PISCO,,PER
911064b9,-13.783468336053227,-76.25485854479442,PISCO,,PER
910432cd,-11.99009754621879,-77.1973022910059,Callao,,PER
910432cf,-11.990025989665615,-77.2030493445622,Callao,,PER
910432c9,-11.985075359296529,-77.20276212604236,Callao,,PER
903645e9,-4.578991816250375,-81.32062908086773,TALARA,,PER
913fecfd,-16.230163619523545,-73.70353100679438,La Punta,,PER
913fecff,-16.228470760530293,-73.7040783333333,La Punta,,PER
9116634f,-15.35875,-75.1613611111,Acari,,PER
9105bb9d,-12.259748112926172,-76.93151652667353,CONCHAN,,PER
9105bb77,-12.260223770018536,-76.93163392468728,CONCHAN,,PER
